"ID";NAME;TRADEDATE;OPEN;HIGH;LOW;CLOSE;VALUE;DURATION;YIELD
RUSFAR;RUSFAR;2022-12-29;7,2;7,2;7,2;7,2;204554150000;;
RUSFAR;RUSFAR;2023-01-09;7,04;7,04;7,04;7,04;457999553000;;
RUSFAR;RUSFAR;2023-01-10;7,1;7,1;7,1;7,1;125531790000;;
RUSFAR;RUSFAR;2023-01-11;7,1;7,1;7,1;7,1;151570304000;;
RUSFAR;RUSFAR;2023-01-12;6,85;6,85;6,85;6,85;177072137000;;
RUSFAR;RUSFAR;2023-01-13;6,71;6,71;6,71;6,71;146380359000;;
RUSFAR;RUSFAR;2023-01-16;6,81;6,81;6,81;6,81;139073509000;;
RUSFAR;RUSFAR;2023-01-17;7,13;7,13;7,13;7,13;127469557000;;
RUSFAR;RUSFAR;2023-01-18;7,04;7,04;7,04;7,04;126170175000;;
RUSFAR;RUSFAR;2023-01-19;7;7;7;7;194576976000;;
RUSFAR;RUSFAR;2023-01-20;6,9;6,9;6,9;6,9;138339735000;;
RUSFAR;RUSFAR;2023-01-23;6,9;6,9;6,9;6,9;273514602000;;
RUSFAR;RUSFAR;2023-01-24;6,84;6,84;6,84;6,84;143225322000;;
RUSFAR;RUSFAR;2023-01-25;6,91;6,91;6,91;6,91;153140033000;;
RUSFAR;RUSFAR;2023-01-26;6,87;6,87;6,87;6,87;90100371000;;
RUSFAR;RUSFAR;2023-01-27;6,85;6,85;6,85;6,85;122239062000;;
RUSFAR;RUSFAR;2023-01-30;6,86;6,86;6,86;6,86;144212713000;;
RUSFAR;RUSFAR;2023-01-31;7,05;7,05;7,05;7,05;206361085000;;
RUSFAR;RUSFAR;2023-02-01;7,01;7,01;7,01;7,01;104104138000;;
RUSFAR;RUSFAR;2023-02-02;7;7;7;7;124969792000;;
RUSFAR;RUSFAR;2023-02-03;6,94;6,94;6,94;6,94;108832146000;;
RUSFAR;RUSFAR;2023-02-06;6,9;6,9;6,9;6,9;88192932000;;
RUSFAR;RUSFAR;2023-02-07;6,81;6,81;6,81;6,81;98805094000;;
RUSFAR;RUSFAR;2023-02-08;6,91;6,91;6,91;6,91;117412705000;;
RUSFAR;RUSFAR;2023-02-09;6,81;6,81;6,81;6,81;114654653000;;
RUSFAR;RUSFAR;2023-02-10;6,8;6,8;6,8;6,8;152113792000;;
RUSFAR;RUSFAR;2023-02-13;6,73;6,73;6,73;6,73;113088876000;;
RUSFAR;RUSFAR;2023-02-14;6,93;6,93;6,93;6,93;81017662000;;
RUSFAR;RUSFAR;2023-02-15;7,05;7,05;7,05;7,05;100950322000;;
RUSFAR;RUSFAR;2023-02-16;7,13;7,13;7,13;7,13;108850270000;;
RUSFAR;RUSFAR;2023-02-17;7,24;7,24;7,24;7,24;116583275000;;
RUSFAR;RUSFAR;2023-02-20;7,33;7,33;7,33;7,33;127349768000;;
RUSFAR;RUSFAR;2023-02-21;7,46;7,46;7,46;7,46;122361402000;;
RUSFAR;RUSFAR;2023-02-22;7,45;7,45;7,45;7,45;188902750000;;
RUSFAR;RUSFAR;2023-02-27;7,44;7,44;7,44;7,44;73968427000;;
RUSFAR;RUSFAR;2023-02-28;7,67;7,67;7,67;7,67;132568270000;;
RUSFAR;RUSFAR;2023-03-01;7,65;7,65;7,65;7,65;96154036000;;
RUSFAR;RUSFAR;2023-03-02;7,53;7,53;7,53;7,53;172302947000;;
RUSFAR;RUSFAR;2023-03-03;7,67;7,67;7,67;7,67;206833255000;;
RUSFAR;RUSFAR;2023-03-06;7,67;7,67;7,67;7,67;136481301000;;
RUSFAR;RUSFAR;2023-03-07;7,72;7,72;7,72;7,72;136108632000;;
RUSFAR;RUSFAR;2023-03-09;7,49;7,49;7,49;7,49;133290180000;;
RUSFAR;RUSFAR;2023-03-10;7,22;7,22;7,22;7,22;264294403000;;
RUSFAR;RUSFAR;2023-03-13;7;7;7;7;156115655000;;
RUSFAR;RUSFAR;2023-03-14;7,11;7,11;7,11;7,11;99899263000;;
RUSFAR;RUSFAR;2023-03-15;7,19;7,19;7,19;7,19;136613950000;;
RUSFAR;RUSFAR;2023-03-16;7,19;7,19;7,19;7,19;130560184000;;
RUSFAR;RUSFAR;2023-03-17;7,23;7,23;7,23;7,23;128013530000;;
RUSFAR;RUSFAR;2023-03-20;7,19;7,19;7,19;7,19;109332354000;;
RUSFAR;RUSFAR;2023-03-21;7,25;7,25;7,25;7,25;144505934000;;
RUSFAR;RUSFAR;2023-03-22;7,2;7,2;7,2;7,2;90964477000;;
RUSFAR;RUSFAR;2023-03-23;7,02;7,02;7,02;7,02;95498422000;;
RUSFAR;RUSFAR;2023-03-24;7,04;7,04;7,04;7,04;91229939000;;
RUSFAR;RUSFAR;2023-03-27;7,13;7,13;7,13;7,13;99155638000;;
RUSFAR;RUSFAR;2023-03-28;7,2;7,2;7,2;7,2;99797555000;;
RUSFAR;RUSFAR;2023-03-29;7,55;7,55;7,55;7,55;105691897000;;
RUSFAR;RUSFAR;2023-03-30;7,17;7,17;7,17;7,17;108236431000;;
RUSFAR;RUSFAR;2023-03-31;7,36;7,36;7,36;7,36;140234623000;;
RUSFAR;RUSFAR;2023-04-03;7,13;7,13;7,13;7,13;80362731000;;
RUSFAR;RUSFAR;2023-04-04;7,03;7,03;7,03;7,03;77090201000;;
RUSFAR;RUSFAR;2023-04-05;6,93;6,93;6,93;6,93;98764004000;;
RUSFAR;RUSFAR;2023-04-06;6,91;6,91;6,91;6,91;108747376000;;
RUSFAR;RUSFAR;2023-04-07;7,02;7,02;7,02;7,02;80169608000;;
RUSFAR;RUSFAR;2023-04-10;7,01;7,01;7,01;7,01;102133375000;;
RUSFAR;RUSFAR;2023-04-11;7,12;7,12;7,12;7,12;76841972000;;
RUSFAR;RUSFAR;2023-04-12;7,14;7,14;7,14;7,14;110499305000;;
RUSFAR;RUSFAR;2023-04-13;7,18;7,18;7,18;7,18;101897296000;;
RUSFAR;RUSFAR;2023-04-14;7,33;7,33;7,33;7,33;139279307000;;
RUSFAR;RUSFAR;2023-04-17;7,38;7,38;7,38;7,38;109781376000;;
RUSFAR;RUSFAR;2023-04-18;7,49;7,49;7,49;7,49;93581971000;;
RUSFAR;RUSFAR;2023-04-19;7,42;7,42;7,42;7,42;108862340000;;
RUSFAR;RUSFAR;2023-04-20;7,26;7,26;7,26;7,26;110661882000;;
RUSFAR;RUSFAR;2023-04-21;7,11;7,11;7,11;7,11;134199305000;;
RUSFAR;RUSFAR;2023-04-24;7,07;7,07;7,07;7,07;120024412000;;
RUSFAR;RUSFAR;2023-04-25;7,05;7,05;7,05;7,05;90449614000;;
RUSFAR;RUSFAR;2023-04-26;6,89;6,89;6,89;6,89;147195796000;;
RUSFAR;RUSFAR;2023-04-27;6,76;6,76;6,76;6,76;106930336000;;
RUSFAR;RUSFAR;2023-04-28;7,25;7,25;7,25;7,25;119654928000;;
RUSFAR;RUSFAR;2023-05-02;7,4;7,4;7,4;7,4;126547468000;;
RUSFAR;RUSFAR;2023-05-03;7,12;7,12;7,12;7,12;148505195000;;
RUSFAR;RUSFAR;2023-05-04;7,11;7,11;7,11;7,11;85613581000;;
RUSFAR;RUSFAR;2023-05-05;6,92;6,92;6,92;6,92;175318688000;;
RUSFAR;RUSFAR;2023-05-10;7,24;7,24;7,24;7,24;87659743000;;
RUSFAR;RUSFAR;2023-05-11;7,13;7,13;7,13;7,13;106451298000;;
RUSFAR;RUSFAR;2023-05-12;7,04;7,04;7,04;7,04;145742418000;;
RUSFAR;RUSFAR;2023-05-15;7,19;7,19;7,19;7,19;75381453000;;
RUSFAR;RUSFAR;2023-05-16;7,41;7,41;7,41;7,41;121426138000;;
RUSFAR;RUSFAR;2023-05-17;7,15;7,15;7,15;7,15;152527979000;;
RUSFAR;RUSFAR;2023-05-18;7,24;7,24;7,24;7,24;158453742000;;
RUSFAR;RUSFAR;2023-05-19;7,25;7,25;7,25;7,25;141999754000;;
RUSFAR;RUSFAR;2023-05-22;7,26;7,26;7,26;7,26;119683974000;;
RUSFAR;RUSFAR;2023-05-23;7,25;7,25;7,25;7,25;124716478000;;
RUSFAR;RUSFAR;2023-05-24;7,25;7,25;7,25;7,25;141518200000;;
RUSFAR;RUSFAR;2023-05-25;7,2;7,2;7,2;7,2;176450606000;;
RUSFAR;RUSFAR;2023-05-26;7,17;7,17;7,17;7,17;222291621000;;
RUSFAR;RUSFAR;2023-05-29;7,27;7,27;7,27;7,27;183075913000;;
RUSFAR;RUSFAR;2023-05-30;7,21;7,21;7,21;7,21;173863779000;;
RUSFAR;RUSFAR;2023-05-31;7,21;7,21;7,21;7,21;135945857000;;
RUSFAR;RUSFAR;2023-06-01;7,22;7,22;7,22;7,22;150309894000;;
RUSFAR;RUSFAR;2023-06-02;7,25;7,25;7,25;7,25;174018788000;;
RUSFAR;RUSFAR;2023-06-05;7,25;7,25;7,25;7,25;160123131000;;
RUSFAR;RUSFAR;2023-06-06;7,27;7,27;7,27;7,27;245760648000;;
RUSFAR;RUSFAR;2023-06-07;7,28;7,28;7,28;7,28;163908655000;;
RUSFAR;RUSFAR;2023-06-08;7,24;7,24;7,24;7,24;190868937000;;
RUSFAR;RUSFAR;2023-06-09;7,21;7,21;7,21;7,21;160617618000;;
RUSFAR;RUSFAR;2023-06-13;7,37;7,37;7,37;7,37;168059789000;;
RUSFAR;RUSFAR;2023-06-14;7,33;7,33;7,33;7,33;120571216000;;
RUSFAR;RUSFAR;2023-06-15;7,26;7,26;7,26;7,26;144800432000;;
RUSFAR;RUSFAR;2023-06-16;7,25;7,25;7,25;7,25;141816861000;;
RUSFAR;RUSFAR;2023-06-19;7,18;7,18;7,18;7,18;128560770000;;
RUSFAR;RUSFAR;2023-06-20;7,1;7,1;7,1;7,1;145107731000;;
RUSFAR;RUSFAR;2023-06-21;7,1;7,1;7,1;7,1;136309531000;;
RUSFAR;RUSFAR;2023-06-22;7,11;7,11;7,11;7,11;149190658000;;
RUSFAR;RUSFAR;2023-06-23;7,1;7,1;7,1;7,1;176379672000;;
RUSFAR;RUSFAR;2023-06-26;7,14;7,14;7,14;7,14;147469503000;;
RUSFAR;RUSFAR;2023-06-27;7,11;7,11;7,11;7,11;150368412000;;
RUSFAR;RUSFAR;2023-06-28;7,23;7,23;7,23;7,23;110568178000;;
RUSFAR;RUSFAR;2023-06-29;7,34;7,34;7,34;7,34;108271178000;;
RUSFAR;RUSFAR;2023-06-30;7,44;7,44;7,44;7,44;143776585000;;
RUSFAR;RUSFAR;2023-07-03;7,39;7,39;7,39;7,39;101822951000;;
RUSFAR;RUSFAR;2023-07-04;7,15;7,15;7,15;7,15;220530797000;;
RUSFAR;RUSFAR;2023-07-05;7,17;7,17;7,17;7,17;113264072000;;
RUSFAR;RUSFAR;2023-07-06;7,18;7,18;7,18;7,18;115861654000;;
RUSFAR;RUSFAR;2023-07-07;7,17;7,17;7,17;7,17;120872663000;;
RUSFAR;RUSFAR;2023-07-10;7,19;7,19;7,19;7,19;108503197000;;
RUSFAR;RUSFAR;2023-07-11;7,52;7,52;7,52;7,52;129801029000;;
RUSFAR;RUSFAR;2023-07-12;7,48;7,48;7,48;7,48;206056679000;;
RUSFAR;RUSFAR;2023-07-13;7,47;7,47;7,47;7,47;171114079000;;
RUSFAR;RUSFAR;2023-07-14;7,6;7,6;7,6;7,6;220377696000;;
RUSFAR;RUSFAR;2023-07-17;7,97;7,97;7,97;7,97;194778439000;;
RUSFAR;RUSFAR;2023-07-18;7,89;7,89;7,89;7,89;215957320000;;
RUSFAR;RUSFAR;2023-07-19;7,87;7,87;7,87;7,87;320706233000;;
RUSFAR;RUSFAR;2023-07-20;7,89;7,89;7,89;7,89;294446902000;;
RUSFAR;RUSFAR;2023-07-21;8,03;8,03;8,03;8,03;196507674000;;
RUSFAR;RUSFAR;2023-07-24;8,2;8,2;8,2;8,2;207364620000;;
RUSFAR;RUSFAR;2023-07-25;8,19;8,19;8,19;8,19;290006612000;;
RUSFAR;RUSFAR;2023-07-26;8,19;8,19;8,19;8,19;225122560000;;
RUSFAR;RUSFAR;2023-07-27;8,19;8,19;8,19;8,19;192280112000;;
RUSFAR;RUSFAR;2023-07-28;8,2;8,2;8,2;8,2;158950876000;;
RUSFAR;RUSFAR;2023-07-31;8,25;8,25;8,25;8,25;175140335000;;
RUSFAR;RUSFAR;2023-08-01;8,16;8,16;8,16;8,16;204612687000;;
RUSFAR;RUSFAR;2023-08-02;8,08;8,08;8,08;8,08;139993095000;;
RUSFAR;RUSFAR;2023-08-03;7,93;7,93;7,93;7,93;131698945000;;
RUSFAR;RUSFAR;2023-08-04;7,88;7,88;7,88;7,88;166521757000;;
RUSFAR;RUSFAR;2023-08-07;7,9;7,9;7,9;7,9;165624573000;;
RUSFAR;RUSFAR;2023-08-08;8,25;8,25;8,25;8,25;176945919000;;
RUSFAR;RUSFAR;2023-08-09;8,31;8,31;8,31;8,31;172996461000;;
RUSFAR;RUSFAR;2023-08-10;8,27;8,27;8,27;8,27;189481575000;;
RUSFAR;RUSFAR;2023-08-11;8,45;8,45;8,45;8,45;242816064000;;
RUSFAR;RUSFAR;2023-08-14;8,58;8,58;8,58;8,58;237288661000;;
RUSFAR;RUSFAR;2023-08-15;11,44;11,44;11,44;11,44;196053561000;;
RUSFAR;RUSFAR;2023-08-16;11,79;11,79;11,79;11,79;267879769000;;
RUSFAR;RUSFAR;2023-08-17;11,82;11,82;11,82;11,82;294377003000;;
RUSFAR;RUSFAR;2023-08-18;11,9;11,9;11,9;11,9;350729719000;;
RUSFAR;RUSFAR;2023-08-21;11,89;11,89;11,89;11,89;315465229000;;
RUSFAR;RUSFAR;2023-08-22;11,86;11,86;11,86;11,86;370305916000;;
RUSFAR;RUSFAR;2023-08-23;11,86;11,86;11,86;11,86;376917284000;;
RUSFAR;RUSFAR;2023-08-24;11,86;11,86;11,86;11,86;387935700000;;
RUSFAR;RUSFAR;2023-08-25;11,89;11,89;11,89;11,89;407705504000;;
RUSFAR;RUSFAR;2023-08-28;11,86;11,86;11,86;11,86;197363565000;;
RUSFAR;RUSFAR;2023-08-29;11,88;11,88;11,88;11,88;359507879000;;
RUSFAR;RUSFAR;2023-08-30;11,88;11,88;11,88;11,88;286363864000;;
RUSFAR;RUSFAR;2023-08-31;11,82;11,82;11,82;11,82;194775103000;;
RUSFAR;RUSFAR;2023-09-01;11,85;11,85;11,85;11,85;221876133000;;
RUSFAR;RUSFAR;2023-09-04;11,86;11,86;11,86;11,86;288208183000;;
RUSFAR;RUSFAR;2023-09-05;11,83;11,83;11,83;11,83;238138774000;;
RUSFAR;RUSFAR;2023-09-06;11,77;11,77;11,77;11,77;514511859000;;
RUSFAR;RUSFAR;2023-09-07;11,65;11,65;11,65;11,65;404796431000;;
RUSFAR;RUSFAR;2023-09-08;11,57;11,57;11,57;11,57;375980911000;;
RUSFAR;RUSFAR;2023-09-11;11,57;11,57;11,57;11,57;265868841000;;
RUSFAR;RUSFAR;2023-09-12;11,99;11,99;11,99;11,99;350571469000;;
RUSFAR;RUSFAR;2023-09-13;12,01;12,01;12,01;12,01;249834388000;;
RUSFAR;RUSFAR;2023-09-14;12,34;12,34;12,34;12,34;299858042000;;
RUSFAR;RUSFAR;2023-09-15;12,35;12,35;12,35;12,35;182994396000;;
RUSFAR;RUSFAR;2023-09-18;12,59;12,59;12,59;12,59;471423642000;;
RUSFAR;RUSFAR;2023-09-19;12,4;12,4;12,4;12,4;381846044000;;
RUSFAR;RUSFAR;2023-09-20;12,47;12,47;12,47;12,47;229729726000;;
RUSFAR;RUSFAR;2023-09-21;12,45;12,45;12,45;12,45;294399411000;;
RUSFAR;RUSFAR;2023-09-22;12,33;12,33;12,33;12,33;273624338000;;
RUSFAR;RUSFAR;2023-09-25;12,42;12,42;12,42;12,42;238993805000;;
RUSFAR;RUSFAR;2023-09-26;12,45;12,45;12,45;12,45;270075048000;;
RUSFAR;RUSFAR;2023-09-27;12,48;12,48;12,48;12,48;168916559000;;
RUSFAR;RUSFAR;2023-09-28;12,55;12,55;12,55;12,55;199248436000;;
RUSFAR;RUSFAR;2023-09-29;12,56;12,56;12,56;12,56;255421165000;;
RUSFAR;RUSFAR;2023-10-02;12,46;12,46;12,46;12,46;177939126000;;
RUSFAR;RUSFAR;2023-10-03;12,43;12,43;12,43;12,43;179029293000;;
RUSFAR;RUSFAR;2023-10-04;12,41;12,41;12,41;12,41;186277114000;;
RUSFAR;RUSFAR;2023-10-05;12,48;12,48;12,48;12,48;224951191000;;
RUSFAR;RUSFAR;2023-10-06;12,55;12,55;12,55;12,55;209833165000;;
RUSFAR;RUSFAR;2023-10-09;12,86;12,86;12,86;12,86;294837834000;;
RUSFAR;RUSFAR;2023-10-10;13;13;13;13;186789458000;;
RUSFAR;RUSFAR;2023-10-11;12,87;12,87;12,87;12,87;228894310000;;
RUSFAR;RUSFAR;2023-10-12;12,97;12,97;12,97;12,97;200499519000;;
RUSFAR;RUSFAR;2023-10-13;13,19;13,19;13,19;13,19;254363375000;;
RUSFAR;RUSFAR;2023-10-16;13,15;13,15;13,15;13,15;219036145000;;
RUSFAR;RUSFAR;2023-10-17;13,15;13,15;13,15;13,15;221304464000;;
RUSFAR;RUSFAR;2023-10-18;13,15;13,15;13,15;13,15;182855704000;;
RUSFAR;RUSFAR;2023-10-19;13,11;13,11;13,11;13,11;188044485000;;
RUSFAR;RUSFAR;2023-10-20;13,13;13,13;13,13;13,13;313921838000;;
RUSFAR;RUSFAR;2023-10-23;13,1;13,1;13,1;13,1;287323476000;;
RUSFAR;RUSFAR;2023-10-24;13,03;13,03;13,03;13,03;305753043000;;
RUSFAR;RUSFAR;2023-10-25;12,89;12,89;12,89;12,89;304707346000;;
RUSFAR;RUSFAR;2023-10-26;12,64;12,64;12,64;12,64;273294412000;;
RUSFAR;RUSFAR;2023-10-27;12,62;12,62;12,62;12,62;280912774000;;
RUSFAR;RUSFAR;2023-10-30;14,2;14,2;14,2;14,2;207437150000;;
RUSFAR;RUSFAR;2023-10-31;14,5;14,5;14,5;14,5;365328742000;;
RUSFAR;RUSFAR;2023-11-01;14,38;14,38;14,38;14,38;234326759000;;
RUSFAR;RUSFAR;2023-11-02;14,3;14,3;14,3;14,3;311479671000;;
RUSFAR;RUSFAR;2023-11-03;14,13;14,13;14,13;14,13;327455406000;;
RUSFAR;RUSFAR;2023-11-07;14,19;14,19;14,19;14,19;278554677000;;
RUSFAR;RUSFAR;2023-11-08;14,3;14,3;14,3;14,3;268600938000;;
RUSFAR;RUSFAR;2023-11-09;14,58;14,58;14,58;14,58;195667493000;;
RUSFAR;RUSFAR;2023-11-10;14,56;14,56;14,56;14,56;194418460000;;
RUSFAR;RUSFAR;2023-11-13;14,7;14,7;14,7;14,7;204974033000;;
RUSFAR;RUSFAR;2023-11-14;15,03;15,03;15,03;15,03;158097114000;;
RUSFAR;RUSFAR;2023-11-15;14,73;14,73;14,73;14,73;233883601000;;
RUSFAR;RUSFAR;2023-11-16;14,99;14,99;14,99;14,99;316628074000;;
RUSFAR;RUSFAR;2023-11-17;15,02;15,02;15,02;15,02;245443984000;;
RUSFAR;RUSFAR;2023-11-20;15,06;15,06;15,06;15,06;258516750000;;
RUSFAR;RUSFAR;2023-11-21;15,17;15,17;15,17;15,17;328670789000;;
RUSFAR;RUSFAR;2023-11-22;15,14;15,14;15,14;15,14;279998463000;;
RUSFAR;RUSFAR;2023-11-23;15,11;15,11;15,11;15,11;207213812000;;
RUSFAR;RUSFAR;2023-11-24;15,14;15,14;15,14;15,14;205672796000;;
RUSFAR;RUSFAR;2023-11-27;15,2;15,2;15,2;15,2;210766082000;;
RUSFAR;RUSFAR;2023-11-28;15,24;15,24;15,24;15,24;205804063000;;
RUSFAR;RUSFAR;2023-11-29;15,09;15,09;15,09;15,09;262769370000;;
RUSFAR;RUSFAR;2023-11-30;15,02;15,02;15,02;15,02;276868848000;;
RUSFAR;RUSFAR;2023-12-01;14,82;14,82;14,82;14,82;316884088000;;
RUSFAR;RUSFAR;2023-12-04;14,75;14,75;14,75;14,75;316234101000;;
RUSFAR;RUSFAR;2023-12-05;14,55;14,55;14,55;14,55;313296536000;;
RUSFAR;RUSFAR;2023-12-06;14,56;14,56;14,56;14,56;230944621000;;
RUSFAR;RUSFAR;2023-12-07;14,49;14,49;14,49;14,49;214466357000;;
RUSFAR;RUSFAR;2023-12-08;14,51;14,51;14,51;14,51;263248253000;;
RUSFAR;RUSFAR;2023-12-11;14,86;14,86;14,86;14,86;196391517000;;
RUSFAR;RUSFAR;2023-12-12;15,05;15,05;15,05;15,05;296183145000;;
RUSFAR;RUSFAR;2023-12-13;15,36;15,36;15,36;15,36;369987486000;;
RUSFAR;RUSFAR;2023-12-14;15,7;15,7;15,7;15,7;394854615000;;
RUSFAR;RUSFAR;2023-12-15;15,88;15,88;15,88;15,88;308144767000;;
RUSFAR;RUSFAR;2023-12-18;15,7;15,7;15,7;15,7;186119883000;;
RUSFAR;RUSFAR;2023-12-19;15,49;15,49;15,49;15,49;296515998000;;
RUSFAR;RUSFAR;2023-12-20;15,51;15,51;15,51;15,51;150711342000;;
RUSFAR;RUSFAR;2023-12-21;15,39;15,39;15,39;15,39;196112125000;;
RUSFAR;RUSFAR;2023-12-22;15,39;15,39;15,39;15,39;253218970000;;
RUSFAR;RUSFAR;2023-12-25;15,37;15,37;15,37;15,37;236110349000;;
RUSFAR;RUSFAR;2023-12-26;15,36;15,36;15,36;15,36;207228887000;;
RUSFAR;RUSFAR;2023-12-27;15,31;15,31;15,31;15,31;290680997000;;
RUSFAR;RUSFAR;2023-12-28;15,31;15,31;15,31;15,31;215048135000;;
